1.699,0.793,2.615,1.037,Move-Forward
1.689,0.789,2.619,1.034,Move-Forward
1.681,0.785,2.624,1.004,Move-Forward
1.668,0.481,2.629,1.054,Slight-Right-Turn
1.653,0.476,2.100,1.027,Slight-Right-Turn
1.636,0.478,2.642,1.039,Slight-Right-Turn
1.616,0.484,2.249,1.118,Slight-Right-Turn
1.603,0.487,2.622,1.060,Slight-Right-Turn
1.586,0.497,2.606,1.067,Move-Forward
1.571,0.507,2.011,1.074,Move-Forward
1.556,0.736,2.559,1.082,Move-Forward
1.552,0.731,1.859,1.089,Move-Forward
1.555,0.726,1.837,1.097,Move-Forward
2.482,0.720,1.974,1.106,Move-Forward
2.468,0.714,1.918,1.116,Move-Forward
2.453,0.709,1.823,1.127,Move-Forward
2.437,0.577,1.697,1.139,Move-Forward
2.421,0.571,2.479,1.152,Move-Forward
2.404,0.580,1.633,1.165,Move-Forward
2.386,0.598,1.703,1.178,Move-Forward
2.371,0.604,1.627,1.192,Move-Forward
2.352,0.616,1.611,1.206,Move-Forward
2.334,0.629,1.608,1.228,Move-Forward
2.315,0.642,1.617,1.239,Move-Forward
2.296,0.648,1.609,1.254,Move-Forward
2.277,0.641,1.628,1.270,Move-Forward
2.258,0.634,1.680,0.698,Move-Forward
2.240,0.626,2.293,0.711,Move-Forward
2.221,0.621,1.668,0.721,Move-Forward
2.002,0.616,2.255,1.327,Move-Forward
1.985,0.606,1.770,1.343,Move-Forward
1.965,0.601,2.220,0.760,Move-Forward
1.944,0.591,1.942,0.783,Move-Forward
1.924,0.585,1.933,1.363,Move-Forward
1.900,0.580,1.932,1.384,Move-Forward
1.880,0.571,1.937,1.402,Move-Forward
1.098,0.565,1.936,0.837,Move-Forward
1.076,0.558,1.932,1.429,Move-Forward
1.054,0.552,1.931,1.446,Move-Forward
1.032,0.545,1.898,1.464,Move-Forward
1.007,0.539,1.902,1.479,Move-Forward
0.991,0.534,1.902,1.496,Move-Forward
0.969,0.528,1.899,1.518,Move-Forward
0.950,0.518,1.903,1.533,Move-Forward
0.932,0.514,1.910,1.551,Move-Forward
0.913,0.505,1.937,1.566,Move-Forward
0.896,0.501,1.913,0.963,Sharp-Right-Turn
0.878,0.495,1.895,0.970,Sharp-Right-Turn
0.861,0.488,1.877,0.986,Sharp-Right-Turn
0.843,0.481,1.859,0.995,Sharp-Right-Turn
0.826,0.475,1.849,1.006,Sharp-Right-Turn
0.810,0.472,1.835,1.017,Sharp-Right-Turn
1.553,0.466,1.836,1.026,Slight-Right-Turn
1.542,0.458,1.838,1.026,Slight-Right-Turn
1.543,0.453,1.841,1.024,Slight-Right-Turn
1.545,0.453,1.844,1.022,Slight-Right-Turn
1.544,0.453,1.846,1.022,Slight-Right-Turn
1.542,0.453,1.844,1.024,Slight-Right-Turn
1.541,0.452,1.841,1.025,Slight-Right-Turn
1.541,0.452,1.840,1.025,Slight-Right-Turn
1.540,0.452,1.840,1.022,Slight-Right-Turn
1.541,0.452,1.840,1.025,Slight-Right-Turn
1.541,0.452,1.837,1.025,Slight-Right-Turn
1.540,0.452,1.839,1.025,Slight-Right-Turn
1.540,0.452,1.839,1.025,Slight-Right-Turn
1.540,0.452,1.839,1.025,Slight-Right-Turn
1.539,0.451,1.839,1.025,Slight-Right-Turn
1.537,0.451,1.840,1.024,Slight-Right-Turn
0.504,0.449,1.831,1.026,Sharp-Right-Turn
0.503,0.447,1.827,1.029,Sharp-Right-Turn
0.501,0.445,1.821,1.034,Sharp-Right-Turn
0.500,0.442,1.819,1.038,Sharp-Right-Turn
0.495,0.439,1.820,1.042,Sharp-Right-Turn
0.497,0.437,1.914,1.046,Sharp-Right-Turn
0.496,0.435,1.917,1.050,Sharp-Right-Turn
0.496,0.433,1.918,1.052,Sharp-Right-Turn
0.747,0.432,1.918,1.051,Sharp-Right-Turn
0.744,0.432,1.918,1.050,Sharp-Right-Turn
0.745,0.432,1.919,1.049,Sharp-Right-Turn
0.742,0.431,1.916,1.048,Sharp-Right-Turn
0.742,0.431,1.785,1.047,Sharp-Right-Turn
0.742,0.427,1.787,1.064,Sharp-Right-Turn
0.741,0.426,1.787,1.504,Sharp-Right-Turn
0.741,0.425,1.790,1.043,Sharp-Right-Turn
0.738,0.427,1.795,1.038,Sharp-Right-Turn
0.738,0.426,1.798,1.038,Sharp-Right-Turn
0.738,0.426,1.793,1.038,Sharp-Right-Turn
0.741,0.426,3.082,1.037,Sharp-Right-Turn
0.740,0.425,3.083,1.037,Sharp-Right-Turn
0.743,0.424,1.804,1.035,Sharp-Right-Turn
1.493,0.423,2.065,1.031,Slight-Right-Turn
1.496,0.422,1.806,1.030,Slight-Right-Turn
1.732,0.420,1.808,1.029,Slight-Right-Turn
1.731,0.418,1.814,1.028,Slight-Right-Turn
1.731,0.418,1.817,1.028,Slight-Right-Turn
1.731,0.418,1.813,1.028,Slight-Right-Turn
1.732,0.418,1.813,1.028,Slight-Right-Turn
1.731,0.418,1.813,1.028,Slight-Right-Turn
1.731,0.418,5.000,1.028,Slight-Right-Turn
1.731,0.418,1.813,1.028,Slight-Right-Turn
1.731,0.418,1.813,1.028,Slight-Right-Turn
1.731,0.418,1.813,1.028,Slight-Right-Turn
1.731,0.418,1.810,1.028,Slight-Right-Turn
1.729,0.418,1.812,1.030,Slight-Right-Turn
1.726,0.418,1.812,1.033,Slight-Right-Turn
1.721,0.417,1.828,1.037,Slight-Right-Turn
1.714,0.417,2.006,1.042,Slight-Right-Turn
1.707,0.416,1.937,1.049,Slight-Right-Turn
1.698,0.416,1.995,1.056,Slight-Right-Turn
1.689,0.416,1.958,1.065,Slight-Right-Turn
1.679,0.416,1.928,1.074,Slight-Right-Turn
1.668,0.416,1.926,1.083,Slight-Right-Turn
1.657,0.416,1.919,1.093,Slight-Right-Turn
1.647,0.416,1.958,1.103,Slight-Right-Turn
1.636,0.417,1.939,1.116,Slight-Right-Turn
1.411,0.418,1.919,1.126,Slight-Right-Turn
1.615,0.420,1.906,1.136,Slight-Right-Turn
1.604,0.421,1.903,1.147,Slight-Right-Turn
1.594,0.422,1.715,1.157,Slight-Right-Turn
1.584,0.423,1.706,1.168,Slight-Right-Turn
1.360,0.425,1.698,1.177,Slight-Right-Turn
1.348,0.426,1.889,1.186,Slight-Right-Turn
1.340,0.428,1.886,1.195,Slight-Right-Turn
1.331,0.429,1.880,1.205,Slight-Right-Turn
1.323,0.431,1.877,1.215,Slight-Right-Turn
1.314,0.433,1.874,1.226,Slight-Right-Turn
1.305,0.435,1.870,1.236,Slight-Right-Turn
1.298,0.437,1.867,1.245,Slight-Right-Turn
1.289,0.439,1.864,1.255,Slight-Right-Turn
1.285,0.441,1.861,1.265,Slight-Right-Turn
1.473,0.443,1.858,1.274,Slight-Right-Turn
1.463,0.445,1.855,1.284,Slight-Right-Turn
1.452,0.447,1.849,1.294,Slight-Right-Turn
1.442,0.449,1.846,1.304,Slight-Right-Turn
1.432,0.451,1.843,0.789,Slight-Right-Turn
1.422,0.453,1.839,0.794,Slight-Right-Turn
1.411,0.455,1.836,0.800,Slight-Right-Turn
1.401,0.458,1.833,0.807,Slight-Right-Turn
1.391,0.460,1.829,0.816,Slight-Right-Turn
1.381,0.462,1.826,0.824,Slight-Right-Turn
1.371,0.465,1.823,0.833,Slight-Right-Turn
1.362,0.467,1.820,0.842,Slight-Right-Turn
1.352,0.469,1.817,0.851,Slight-Right-Turn
1.343,0.472,1.814,0.860,Slight-Right-Turn
1.333,0.474,1.811,0.872,Slight-Right-Turn
1.324,0.477,1.807,0.548,Slight-Right-Turn
1.314,0.480,1.804,0.544,Slight-Right-Turn
1.305,0.483,1.801,0.549,Slight-Right-Turn
1.295,0.486,1.798,1.457,Slight-Right-Turn
1.286,0.489,1.794,0.553,Slight-Right-Turn
1.277,0.493,1.790,0.558,Slight-Right-Turn
1.271,0.497,1.787,0.567,Move-Forward
1.259,0.500,1.786,0.591,Move-Forward
1.250,0.503,1.783,0.596,Move-Forward
1.245,0.507,1.780,0.598,Move-Forward
1.236,0.511,1.773,0.601,Move-Forward
1.225,0.516,1.771,0.598,Move-Forward
1.213,0.522,1.761,0.587,Move-Forward
1.199,0.528,1.757,0.592,Move-Forward
1.185,0.536,1.746,0.605,Move-Forward
1.170,0.543,1.740,0.615,Move-Forward
1.154,0.551,1.728,0.596,Move-Forward
1.138,0.564,1.719,0.603,Move-Forward
1.121,0.573,1.708,0.612,Move-Forward
1.101,0.579,1.698,0.621,Move-Forward
1.084,0.592,1.687,0.627,Move-Forward
1.066,0.604,1.676,0.636,Move-Forward
1.049,0.715,1.664,0.646,Move-Forward
1.031,0.634,1.621,0.656,Move-Forward
1.027,0.638,1.608,0.667,Move-Forward
0.998,0.668,1.592,0.677,Move-Forward
0.982,0.657,1.578,0.688,Move-Forward
0.962,0.669,1.566,0.725,Move-Forward
0.946,0.683,1.553,0.713,Move-Forward
0.930,0.691,1.538,0.721,Move-Forward
0.914,0.706,1.525,0.758,Move-Forward
0.899,0.717,1.513,0.746,Sharp-Right-Turn
0.883,0.725,1.500,0.748,Sharp-Right-Turn
0.867,0.739,1.485,0.763,Sharp-Right-Turn
0.851,0.750,1.473,0.774,Sharp-Right-Turn
0.835,0.762,1.461,0.786,Sharp-Right-Turn
0.819,0.772,1.450,0.796,Sharp-Right-Turn
0.806,0.781,1.440,0.804,Sharp-Right-Turn
0.800,0.780,1.439,0.804,Sharp-Right-Turn
0.801,0.779,1.441,0.802,Sharp-Right-Turn
0.802,0.777,1.445,0.800,Sharp-Right-Turn
0.802,0.777,1.443,0.799,Sharp-Right-Turn
0.801,0.778,1.443,0.799,Sharp-Right-Turn
0.800,0.778,1.443,0.801,Sharp-Right-Turn
0.800,0.777,1.443,0.800,Sharp-Right-Turn
0.799,0.778,1.447,0.803,Sharp-Right-Turn
0.799,0.780,1.447,5.000,Sharp-Right-Turn
0.799,0.778,1.445,5.000,Sharp-Right-Turn
0.798,0.781,1.448,0.799,Sharp-Right-Turn
0.797,0.781,1.448,0.859,Sharp-Right-Turn
0.796,0.781,1.449,0.791,Sharp-Right-Turn
0.795,0.782,1.453,0.789,Sharp-Right-Turn
0.795,0.786,1.459,0.790,Sharp-Right-Turn
0.794,0.789,1.458,0.785,Sharp-Right-Turn
0.793,0.796,1.464,0.781,Sharp-Right-Turn
0.796,0.793,1.464,0.781,Sharp-Right-Turn
0.796,0.827,1.468,0.780,Sharp-Right-Turn
0.796,0.826,1.466,0.779,Sharp-Right-Turn
0.799,0.824,1.471,0.778,Sharp-Right-Turn
0.803,0.793,1.462,0.772,Sharp-Right-Turn
0.810,0.819,1.463,0.770,Sharp-Right-Turn
0.798,0.816,1.465,0.768,Sharp-Right-Turn
0.795,0.813,1.467,0.767,Sharp-Right-Turn
0.794,0.808,1.470,0.765,Sharp-Right-Turn
0.794,0.808,1.475,0.767,Sharp-Right-Turn
0.797,0.806,1.484,0.762,Sharp-Right-Turn
0.800,0.809,1.494,0.757,Sharp-Right-Turn
0.801,0.792,3.000,0.755,Sharp-Right-Turn
0.821,0.789,2.926,0.753,Sharp-Right-Turn
1.463,0.783,2.927,0.751,Move-Forward
1.461,0.780,2.925,0.750,Move-Forward
1.466,0.777,1.521,0.748,Move-Forward
1.467,0.775,1.531,0.747,Move-Forward
1.466,0.774,1.569,0.748,Move-Forward
1.462,0.772,1.523,0.752,Move-Forward
1.456,0.771,1.516,0.757,Move-Forward
1.448,0.768,1.504,0.766,Move-Forward
1.437,0.763,1.494,0.776,Move-Forward
1.425,0.757,1.481,0.789,Move-Forward
1.411,0.751,1.468,0.803,Move-Forward
1.395,0.745,1.453,0.818,Move-Forward
1.379,0.738,1.437,0.834,Move-Forward
1.362,0.732,1.417,0.850,Move-Forward
1.345,0.725,1.413,0.867,Move-Forward
1.328,0.717,2.986,0.885,Move-Forward
1.309,0.710,2.990,0.903,Move-Forward
1.291,0.703,2.991,0.921,Move-Forward
1.273,0.696,2.995,0.940,Move-Forward
1.257,0.689,2.999,0.958,Move-Forward
1.235,0.682,3.009,0.977,Move-Forward
1.216,0.675,3.016,0.996,Move-Forward
1.196,0.668,3.027,1.015,Move-Forward
1.177,0.661,3.034,1.033,Move-Forward
1.159,0.654,3.043,1.052,Move-Forward
1.140,0.647,3.047,1.070,Move-Forward
1.122,0.640,3.060,1.089,Move-Forward
1.103,0.633,3.022,1.107,Move-Forward
1.085,0.626,1.146,1.125,Move-Forward
1.066,0.619,1.131,1.144,Move-Forward
1.046,0.612,1.108,1.163,Move-Forward
1.027,0.604,1.089,1.182,Move-Forward
1.009,0.597,1.074,1.200,Move-Forward
0.990,0.590,3.120,1.219,Move-Forward
0.971,0.583,1.036,1.237,Move-Forward
0.775,0.576,3.133,1.256,Sharp-Right-Turn
0.759,0.569,3.139,1.275,Sharp-Right-Turn
0.712,0.562,0.976,1.293,Sharp-Right-Turn
0.689,0.554,3.141,1.311,Sharp-Right-Turn
0.674,0.547,3.160,1.329,Sharp-Right-Turn
0.656,0.540,0.926,1.346,Sharp-Right-Turn
0.655,0.534,0.914,1.359,Sharp-Right-Turn
0.847,0.533,1.160,1.362,Sharp-Right-Turn
0.850,0.535,3.169,1.359,Sharp-Right-Turn
0.852,0.531,3.177,1.357,Sharp-Right-Turn
0.853,0.531,3.177,1.357,Sharp-Right-Turn
0.853,0.527,3.178,1.357,Sharp-Right-Turn
0.852,0.526,3.175,1.358,Sharp-Right-Turn
0.852,0.525,3.176,1.358,Sharp-Right-Turn
0.584,0.524,3.180,1.358,Sharp-Right-Turn
0.582,0.523,3.172,1.358,Sharp-Right-Turn
0.582,0.522,3.173,1.357,Sharp-Right-Turn
0.852,0.521,3.174,1.357,Sharp-Right-Turn
0.582,0.520,2.564,1.357,Sharp-Right-Turn
0.583,0.520,3.168,1.356,Sharp-Right-Turn
0.850,0.519,2.567,1.355,Sharp-Right-Turn
0.849,0.518,3.166,1.355,Sharp-Right-Turn
0.849,0.517,3.169,1.355,Sharp-Right-Turn
0.850,0.517,3.180,1.355,Sharp-Right-Turn
0.850,0.516,3.182,1.354,Sharp-Right-Turn
0.851,0.515,3.172,1.353,Sharp-Right-Turn
0.851,0.513,3.169,1.352,Sharp-Right-Turn
0.852,0.512,3.170,1.352,Sharp-Right-Turn
0.855,0.510,2.565,1.352,Sharp-Right-Turn
0.857,0.509,2.573,1.352,Sharp-Right-Turn
0.858,0.508,2.561,1.355,Sharp-Right-Turn
0.858,0.507,2.559,1.355,Sharp-Right-Turn
0.602,0.504,2.560,1.355,Sharp-Right-Turn
0.854,0.501,2.561,1.358,Sharp-Right-Turn
0.854,0.498,2.562,1.367,Sharp-Right-Turn
0.854,0.496,2.561,1.361,Sharp-Right-Turn
0.854,0.494,2.566,1.359,Sharp-Right-Turn
0.857,0.492,2.568,1.360,Sharp-Right-Turn
0.858,0.490,1.443,1.362,Sharp-Right-Turn
0.857,0.488,1.440,0.582,Sharp-Right-Turn
0.856,0.486,2.576,1.374,Sharp-Right-Turn
0.855,0.483,1.430,1.405,Sharp-Right-Turn
0.851,0.480,1.417,0.798,Sharp-Right-Turn
0.850,0.477,1.411,0.793,Sharp-Right-Turn
0.852,0.475,1.415,0.546,Sharp-Right-Turn
0.851,0.473,1.413,0.534,Sharp-Right-Turn
0.851,0.471,1.415,0.532,Sharp-Right-Turn
0.851,0.470,1.444,0.523,Sharp-Right-Turn
0.854,0.468,1.441,0.515,Sharp-Right-Turn
0.852,0.467,1.438,0.540,Sharp-Right-Turn
0.847,0.469,1.432,0.505,Sharp-Right-Turn
0.845,0.470,1.420,0.501,Sharp-Right-Turn
0.841,0.466,1.394,0.499,Sharp-Right-Turn
0.839,0.465,1.396,0.489,Sharp-Right-Turn
0.841,0.464,1.393,0.482,Sharp-Right-Turn
0.840,0.463,1.415,0.507,Sharp-Right-Turn
0.839,0.467,1.414,0.491,Sharp-Right-Turn
0.838,0.480,1.422,0.467,Sharp-Right-Turn
5.000,0.506,1.391,0.464,Move-Forward
5.000,0.575,1.389,0.459,Move-Forward
5.000,0.475,1.386,0.457,Slight-Right-Turn
5.000,0.476,1.387,0.458,Slight-Right-Turn
0.939,0.565,1.387,0.459,Move-Forward
5.000,0.569,1.390,0.460,Move-Forward
5.000,0.569,1.391,0.461,Move-Forward
5.000,0.569,1.391,0.461,Move-Forward
5.000,0.566,1.392,0.462,Move-Forward
5.000,0.483,1.396,0.466,Slight-Right-Turn
5.000,0.573,1.401,0.472,Move-Forward
5.000,0.573,1.409,0.480,Move-Forward
0.816,0.506,1.414,0.488,Sharp-Right-Turn
0.806,0.516,1.423,0.498,Sharp-Right-Turn
0.794,0.528,1.432,0.509,Sharp-Right-Turn
0.784,0.540,1.443,0.521,Sharp-Right-Turn
0.772,0.552,1.452,0.532,Sharp-Right-Turn
0.764,0.565,1.461,0.541,Sharp-Right-Turn
0.756,0.606,1.469,0.549,Sharp-Right-Turn
0.752,0.772,1.473,0.553,Sharp-Right-Turn
0.753,0.993,1.472,0.550,Sharp-Right-Turn
0.758,0.992,1.471,0.548,Sharp-Right-Turn
0.758,0.595,1.473,0.546,Sharp-Right-Turn
0.758,0.991,1.485,0.546,Sharp-Right-Turn
0.758,0.597,1.483,0.546,Sharp-Right-Turn
0.758,0.594,1.482,0.549,Sharp-Right-Turn
0.761,0.986,1.480,0.565,Sharp-Right-Turn
0.774,0.988,1.477,0.545,Sharp-Right-Turn
0.777,0.762,1.476,0.541,Sharp-Right-Turn
3.163,0.589,1.474,0.540,Move-Forward
3.163,0.587,1.472,0.539,Move-Forward
3.164,0.589,1.473,0.537,Move-Forward
3.163,0.597,1.474,0.537,Move-Forward
3.162,0.598,1.475,0.538,Move-Forward
3.158,0.598,1.476,0.542,Move-Forward
3.151,0.604,1.480,0.549,Move-Forward
3.142,0.613,1.484,0.557,Move-Forward
3.131,0.627,1.490,0.568,Move-Forward
3.118,0.722,1.497,0.581,Move-Forward
3.104,0.715,1.505,0.595,Move-Forward
3.088,0.708,1.513,0.609,Move-Forward
3.072,0.700,1.522,0.625,Move-Forward
3.055,0.692,1.529,0.642,Move-Forward
3.037,0.684,1.538,0.659,Move-Forward
3.019,0.675,1.547,0.678,Move-Forward
3.000,0.667,1.557,0.696,Move-Forward
2.982,0.658,1.566,0.714,Move-Forward
2.964,0.649,1.575,0.732,Move-Forward
2.945,0.641,1.584,0.750,Move-Forward
2.928,0.632,1.594,0.767,Move-Forward
2.910,0.624,1.602,0.785,Move-Forward
0.808,0.616,1.612,0.803,Sharp-Right-Turn
0.789,0.609,1.620,0.821,Sharp-Right-Turn
0.758,0.601,1.629,0.838,Sharp-Right-Turn
0.759,0.593,1.638,0.856,Sharp-Right-Turn
0.747,0.586,1.646,0.873,Sharp-Right-Turn
2.801,0.621,1.654,0.888,Move-Forward
2.786,0.611,1.661,0.903,Move-Forward
2.776,0.605,1.667,0.915,Move-Forward
2.769,0.603,1.672,0.923,Move-Forward
2.765,0.598,1.674,0.925,Move-Forward
2.769,0.599,1.673,0.924,Move-Forward
2.766,0.600,1.672,0.925,Move-Forward
2.764,0.600,1.672,0.927,Move-Forward
2.763,0.599,1.673,0.928,Move-Forward
2.761,0.598,1.674,0.929,Move-Forward
2.758,0.597,1.675,0.931,Move-Forward
2.753,0.595,1.677,0.936,Move-Forward
2.745,0.592,1.681,0.944,Move-Forward
2.734,0.578,1.689,0.954,Move-Forward
2.722,0.583,1.695,0.966,Move-Forward
2.708,0.574,1.698,0.979,Move-Forward
2.693,0.551,1.705,0.994,Move-Forward
2.678,0.551,1.712,1.010,Move-Forward
2.661,0.558,1.720,1.026,Move-Forward
2.644,0.550,1.728,1.043,Move-Forward
2.626,0.546,1.736,1.061,Move-Forward
2.608,0.536,1.744,1.078,Move-Forward
2.589,0.528,1.753,1.097,Move-Forward
2.570,0.521,1.762,1.116,Move-Forward
2.550,0.513,1.770,1.135,Move-Forward
2.531,0.505,1.779,1.155,Move-Forward
2.511,0.498,1.788,1.175,Move-Forward
2.491,0.490,1.797,1.194,Slight-Right-Turn
2.472,0.482,1.807,1.214,Slight-Right-Turn
2.452,0.474,1.816,1.233,Slight-Right-Turn
2.433,0.466,1.825,1.255,Slight-Right-Turn
2.415,0.457,1.834,1.272,Slight-Right-Turn
2.397,0.450,1.842,1.287,Slight-Right-Turn
2.380,0.443,1.851,1.304,Slight-Right-Turn
2.363,0.436,1.859,1.321,Slight-Right-Turn
2.348,0.430,1.866,1.336,Slight-Right-Turn
2.333,0.427,1.873,1.350,Slight-Right-Turn
2.319,0.425,1.880,1.364,Slight-Right-Turn
2.307,0.437,1.886,1.376,Slight-Right-Turn
1.793,0.426,1.892,1.387,Slight-Right-Turn
1.780,0.418,1.897,1.397,Slight-Right-Turn
1.768,0.426,1.902,1.406,Slight-Right-Turn
1.757,0.403,1.906,1.415,Slight-Right-Turn
1.749,0.397,1.911,1.423,Slight-Right-Turn
1.745,0.394,1.915,1.431,Slight-Right-Turn
2.243,0.392,1.919,1.438,Slight-Right-Turn
2.236,0.390,1.924,1.446,Slight-Right-Turn
2.229,0.388,1.927,1.453,Slight-Right-Turn
2.222,0.386,1.931,1.460,Slight-Right-Turn
2.218,0.387,1.935,1.467,Slight-Right-Turn
2.212,0.388,1.939,1.474,Slight-Right-Turn
2.205,0.387,1.943,1.481,Slight-Right-Turn
2.199,0.504,1.948,1.489,Move-Forward
2.192,0.432,1.952,1.496,Slight-Right-Turn
2.185,0.381,1.959,1.503,Slight-Right-Turn
2.177,0.380,1.963,1.511,Slight-Right-Turn
2.165,0.376,1.963,1.519,Slight-Right-Turn
2.156,0.379,1.967,1.527,Slight-Right-Turn
2.147,0.428,1.970,1.536,Slight-Right-Turn
2.137,0.420,1.973,1.545,Slight-Right-Turn
2.127,0.422,1.976,1.554,Slight-Right-Turn
2.116,0.452,1.979,1.565,Slight-Right-Turn
2.105,0.426,1.982,1.576,Slight-Right-Turn
2.094,0.388,1.984,1.586,Slight-Right-Turn
2.083,0.390,1.986,1.597,Slight-Right-Turn
2.072,0.427,1.989,1.608,Slight-Right-Turn
2.062,0.401,1.991,1.618,Slight-Right-Turn
2.051,1.407,1.993,1.630,Slight-Left-Turn
2.040,1.401,1.996,1.642,Slight-Left-Turn
2.028,1.399,1.998,1.654,Slight-Left-Turn
2.015,1.400,2.000,1.667,Slight-Left-Turn
2.002,1.399,2.001,1.680,Slight-Left-Turn
1.988,1.395,2.002,1.195,Slight-Left-Turn
1.973,1.391,2.002,1.708,Slight-Left-Turn
1.958,1.391,2.003,1.722,Slight-Left-Turn
1.943,1.390,2.003,1.232,Slight-Left-Turn
1.928,1.387,1.988,1.752,Slight-Left-Turn
1.912,1.386,2.005,1.767,Slight-Left-Turn
1.897,1.386,2.006,1.272,Slight-Left-Turn
1.882,1.382,2.007,1.283,Slight-Left-Turn
1.867,1.381,2.008,1.812,Slight-Left-Turn
1.852,1.381,2.009,1.827,Slight-Left-Turn
1.838,1.381,1.950,1.841,Slight-Left-Turn
1.824,1.381,1.947,1.856,Slight-Left-Turn
1.811,1.384,1.937,1.870,Slight-Left-Turn
1.799,1.383,1.875,1.883,Slight-Left-Turn
1.787,1.386,1.858,1.895,Slight-Left-Turn
1.680,1.417,1.832,1.907,Slight-Left-Turn
1.671,1.384,1.795,1.920,Slight-Left-Turn
1.745,1.380,1.776,1.933,Slight-Left-Turn
1.601,1.379,1.783,1.946,Slight-Left-Turn
1.599,1.380,1.770,1.959,Slight-Left-Turn
1.605,0.621,1.894,1.972,Move-Forward
1.395,0.622,1.715,1.985,Move-Forward
1.385,0.629,1.701,2.001,Move-Forward
1.369,0.639,1.684,2.022,Move-Forward
1.360,0.720,1.672,2.026,Move-Forward
1.399,0.744,1.660,2.036,Move-Forward
1.408,0.751,1.655,2.051,Move-Forward
1.372,0.764,1.636,2.064,Move-Forward
1.327,0.889,1.620,2.082,Move-Forward
1.317,0.900,1.603,2.097,Move-Forward
1.308,0.923,1.590,2.114,Slight-Left-Turn
1.291,0.937,1.576,2.144,Slight-Left-Turn
1.277,2.127,1.561,2.192,Slight-Left-Turn
1.263,2.140,1.547,2.196,Slight-Left-Turn
1.249,2.153,1.533,2.202,Slight-Left-Turn
1.235,2.165,1.523,2.193,Slight-Left-Turn
1.221,2.177,1.511,2.200,Slight-Left-Turn
1.208,2.191,1.499,2.213,Slight-Left-Turn
1.195,2.202,1.488,2.228,Slight-Left-Turn
1.183,2.213,1.481,2.268,Slight-Left-Turn
1.170,2.222,1.472,2.279,Slight-Left-Turn
1.158,2.228,1.463,2.287,Slight-Left-Turn
1.149,2.234,1.451,2.300,Slight-Left-Turn
1.137,2.243,1.442,3.285,Slight-Left-Turn
1.128,2.251,1.432,3.306,Slight-Left-Turn
1.117,2.255,1.424,3.320,Slight-Left-Turn
1.104,2.263,1.416,3.327,Slight-Left-Turn
1.091,2.271,1.408,2.357,Slight-Left-Turn
1.078,2.278,1.401,3.355,Slight-Left-Turn
1.061,0.785,1.394,3.366,Move-Forward
1.045,0.786,1.387,3.383,Move-Forward
1.033,0.784,1.381,2.360,Move-Forward
1.020,0.755,1.375,2.368,Move-Forward
1.008,0.758,1.370,2.390,Move-Forward
1.001,0.762,1.369,2.397,Move-Forward
0.988,0.762,1.364,2.407,Move-Forward
0.974,0.765,1.359,2.449,Move-Forward
0.959,0.769,1.353,2.479,Move-Forward
0.942,0.769,1.348,2.495,Move-Forward
0.921,0.773,1.343,2.474,Move-Forward
0.902,0.776,1.338,2.528,Move-Forward
0.882,0.780,1.330,2.547,Sharp-Right-Turn
0.863,0.781,1.326,2.566,Sharp-Right-Turn
0.843,0.785,1.322,2.582,Sharp-Right-Turn
0.823,0.789,1.319,2.603,Sharp-Right-Turn
0.803,0.789,1.316,2.623,Sharp-Right-Turn
0.785,0.792,1.313,2.637,Sharp-Right-Turn
0.773,0.797,1.313,2.653,Sharp-Right-Turn
0.770,0.795,1.318,2.656,Sharp-Right-Turn
0.773,0.794,1.320,2.656,Sharp-Right-Turn
0.776,0.793,1.321,2.654,Sharp-Right-Turn
0.778,0.793,1.321,2.656,Sharp-Right-Turn
0.778,0.793,1.322,2.652,Sharp-Right-Turn
0.777,0.792,1.322,2.650,Sharp-Right-Turn
0.777,0.793,1.322,2.654,Sharp-Right-Turn
0.777,0.792,1.323,2.659,Sharp-Right-Turn
0.778,0.792,1.323,3.632,Sharp-Right-Turn
0.778,0.793,1.324,3.631,Sharp-Right-Turn
0.778,0.792,1.325,3.631,Sharp-Right-Turn
0.780,0.788,1.325,3.630,Sharp-Right-Turn
0.780,0.788,1.326,3.630,Sharp-Right-Turn
0.780,0.787,1.326,3.629,Sharp-Right-Turn
0.780,0.786,1.327,3.625,Sharp-Right-Turn
0.780,0.785,1.324,3.624,Sharp-Right-Turn
0.780,0.784,1.325,3.623,Sharp-Right-Turn
0.782,0.783,1.325,3.623,Sharp-Right-Turn
0.782,0.779,1.326,3.622,Sharp-Right-Turn
0.780,0.778,1.327,3.622,Sharp-Right-Turn
0.777,0.776,1.328,3.618,Sharp-Right-Turn
0.776,0.778,1.330,3.620,Sharp-Right-Turn
0.776,0.776,1.332,3.623,Sharp-Right-Turn
0.775,0.775,1.334,3.633,Sharp-Right-Turn
0.775,0.773,1.336,3.620,Sharp-Right-Turn
0.778,0.776,1.339,3.619,Sharp-Right-Turn
0.778,0.798,1.344,3.621,Sharp-Right-Turn
0.776,0.785,1.347,3.620,Sharp-Right-Turn
0.772,0.777,1.345,3.616,Sharp-Right-Turn
0.771,0.776,1.347,3.615,Sharp-Right-Turn
0.770,0.772,1.348,3.615,Sharp-Right-Turn
0.768,0.768,1.350,3.618,Sharp-Right-Turn
0.767,0.770,1.352,3.625,Sharp-Right-Turn
0.766,0.856,1.355,3.619,Sharp-Right-Turn
0.765,0.820,1.358,3.672,Sharp-Right-Turn
